,A,Ea,P [Pa],T [K],b,kb,kf
978,347850500.0,83680000.0,101325.0,1978.0,0.0,[0.],[2146003.59844465]
979,347850500.0,83680000.0,101325.0,1979.0,0.0,[0.],[2151528.242474]
980,347850500.0,83680000.0,101325.00000000001,1980.0,0.0,[0.],[2157061.50707289]
981,347850500.0,83680000.0,101325.0,1981.0,0.0,[0.],[2162603.39413969]
982,347850500.0,83680000.0,101325.0,1982.0,0.0,[0.],[2168153.9055587]
983,347850500.0,83680000.0,101325.0,1983.0,0.0,[0.],[2173713.04320018]
984,347850500.0,83680000.0,101325.00000000001,1984.0,0.0,[0.],[2179280.80892032]
985,347850500.0,83680000.0,101324.99999999999,1985.0,0.0,[0.],[2184857.20456131]
986,347850500.0,83680000.0,101324.99999999999,1986.0,0.0,[0.],[2190442.23195131]
987,347850500.0,83680000.0,101325.00000000001,1987.0,0.0,[0.],[2196035.89290449]
988,347850500.0,83680000.0,101325.0,1988.0,0.0,[0.],[2201638.18922103]
989,347850500.0,83680000.0,101325.0,1989.0,0.0,[0.],[2207249.12268717]
990,347850500.0,83680000.0,101324.99999999999,1990.0,0.0,[0.],[2212868.69507515]
991,347850500.0,83680000.0,101325.00000000001,1991.0,0.0,[0.],[2218496.90814332]
992,347850500.0,83680000.0,101324.99999999999,1992.0,0.0,[0.],[2224133.76363609]
993,347850500.0,83680000.0,101325.00000000001,1993.0,0.0,[0.],[2229779.26328395]
994,347850500.0,83680000.0,101325.0,1994.0,0.0,[0.],[2235433.40880353]
995,347850500.0,83680000.0,101325.0,1995.0,0.0,[0.],[2241096.20189756]
996,347850500.0,83680000.0,101325.0,1996.0,0.0,[0.],[2246767.64425493]
997,347850500.0,83680000.0,101324.99999999999,1997.0,0.0,[0.],[2252447.73755067]
998,347850500.0,83680000.0,101325.0,1998.0,0.0,[0.],[2258136.48344598]
999,347850500.0,83680000.0,101325.0,1999.0,0.0,[0.],[2263833.88358826]
1000,347850500.0,83680000.0,101325.0,2000.0,0.0,[0.],[2269539.9396111]
1001,347850500.0,83680000.0,101324.99999999999,2001.0,0.0,[0.],[2275254.65313431]
1002,347850500.0,83680000.0,101325.0,2002.0,0.0,[0.],[2280978.02576395]
1003,347850500.0,83680000.0,101325.00000000001,2003.0,0.0,[0.],[2286710.0590923]
1004,347850500.0,83680000.0,101325.00000000001,2004.0,0.0,[0.],[2292450.75469794]
1005,347850500.0,83680000.0,101325.0,2005.0,0.0,[0.],[2298200.11414568]
1006,347850500.0,83680000.0,101325.0,2006.0,0.0,[0.],[2303958.13898668]
1007,347850500.0,83680000.0,101325.0,2007.0,0.0,[0.],[2309724.83075837]
1008,347850500.0,83680000.0,101325.0,2008.0,0.0,[0.],[2315500.19098454]
1009,347850500.0,83680000.0,101325.00000000001,2009.0,0.0,[0.],[2321284.22117529]
1010,347850500.0,83680000.0,101325.00000000001,2010.0,0.0,[0.],[2327076.92282711]
1011,347850500.0,83680000.0,101325.00000000001,2011.0,0.0,[0.],[2332878.29742284]
1012,347850500.0,83680000.0,101325.00000000001,2012.0,0.0,[0.],[2338688.34643173]
1013,347850500.0,83680000.0,101325.0,2013.0,0.0,[0.],[2344507.07130943]
1014,347850500.0,83680000.0,101325.0,2014.0,0.0,[0.],[2350334.47349801]
1015,347850500.0,83680000.0,101325.0,2015.0,0.0,[0.],[2356170.55442597]
1016,347850500.0,83680000.0,101325.0,2016.0,0.0,[0.],[2362015.31550828]
1017,347850500.0,83680000.0,101325.0,2017.0,0.0,[0.],[2367868.75814637]
1018,347850500.0,83680000.0,101325.0,2018.0,0.0,[0.],[2373730.88372817]
1019,347850500.0,83680000.0,101324.99999999999,2019.0,0.0,[0.],[2379601.69362809]
1020,347850500.0,83680000.0,101325.0,2020.0,0.0,[0.],[2385481.18920707]
1021,347850500.0,83680000.0,101325.0,2021.0,0.0,[0.],[2391369.3718126]
1022,347850500.0,83680000.0,101325.0,2022.0,0.0,[0.],[2397266.2427787]
1023,347850500.0,83680000.0,101324.99999999999,2023.0,0.0,[0.],[2403171.80342596]
1024,347850500.0,83680000.0,101324.99999999999,2024.0,0.0,[0.],[2409086.05506156]
1025,347850500.0,83680000.0,101325.0,2025.0,0.0,[0.],[2415008.99897927]
1026,347850500.0,83680000.0,101325.00000000001,2026.0,0.0,[0.],[2420940.63645949]
1027,347850500.0,83680000.0,101325.0,2027.0,0.0,[0.],[2426880.96876923]
1028,347850500.0,83680000.0,101324.99999999999,2028.0,0.0,[0.],[2432829.99716218]
1029,347850500.0,83680000.0,101324.99999999999,2029.0,0.0,[0.],[2438787.72287867]
1030,347850500.0,83680000.0,101325.0,2030.0,0.0,[0.],[2444754.14714571]
1031,347850500.0,83680000.0,101325.00000000003,2031.0,0.0,[0.],[2450729.27117701]
1032,347850500.0,83680000.0,101324.99999999997,2032.0,0.0,[0.],[2456713.09617301]
1033,347850500.0,83680000.0,101324.99999999999,2033.0,0.0,[0.],[2462705.62332086]
1034,347850500.0,83680000.0,101325.00000000001,2034.0,0.0,[0.],[2468706.85379446]
1035,347850500.0,83680000.0,101325.00000000001,2035.0,0.0,[0.],[2474716.78875449]
1036,347850500.0,83680000.0,101325.0,2036.0,0.0,[0.],[2480735.42934839]
1037,347850500.0,83680000.0,101325.0,2037.0,0.0,[0.],[2486762.77671039]
1038,347850500.0,83680000.0,101325.0,2038.0,0.0,[0.],[2492798.83196156]
1039,347850500.0,83680000.0,101325.00000000001,2039.0,0.0,[0.],[2498843.59620977]
1040,347850500.0,83680000.0,101325.0,2040.0,0.0,[0.],[2504897.07054976]
1041,347850500.0,83680000.0,101325.00000000001,2041.0,0.0,[0.],[2510959.25606311]
1042,347850500.0,83680000.0,101325.0,2042.0,0.0,[0.],[2517030.15381828]
1043,347850500.0,83680000.0,101325.0,2043.0,0.0,[0.],[2523109.76487066]
1044,347850500.0,83680000.0,101325.0,2044.0,0.0,[0.],[2529198.09026252]
1045,347850500.0,83680000.0,101325.0,2045.0,0.0,[0.],[2535295.13102304]
1046,347850500.0,83680000.0,101324.99999999999,2046.0,0.0,[0.],[2541400.8881684]
1047,347850500.0,83680000.0,101325.0,2047.0,0.0,[0.],[2547515.36270169]
1048,347850500.0,83680000.0,101325.00000000001,2048.0,0.0,[0.],[2553638.55561301]
1049,347850500.0,83680000.0,101325.00000000001,2049.0,0.0,[0.],[2559770.46787945]
1050,347850500.0,83680000.0,101325.0,2050.0,0.0,[0.],[2565911.1004651]
1051,347850500.0,83680000.0,101324.99999999999,2051.0,0.0,[0.],[2572060.4543211]
1052,347850500.0,83680000.0,101325.0,2052.0,0.0,[0.],[2578218.53038561]
1053,347850500.0,83680000.0,101325.0,2053.0,0.0,[0.],[2584385.32958387]
1054,347850500.0,83680000.0,101325.00000000001,2054.0,0.0,[0.],[2590560.8528282]
1055,347850500.0,83680000.0,101324.99999999997,2055.0,0.0,[0.],[2596745.10101801]
1056,347850500.0,83680000.0,101324.99999999999,2056.0,0.0,[0.],[2602938.07503983]
1057,347850500.0,83680000.0,101325.00000000001,2057.0,0.0,[0.],[2609139.77576731]
1058,347850500.0,83680000.0,101325.0,2058.0,0.0,[0.],[2615350.20406125]
1059,347850500.0,83680000.0,101325.00000000001,2059.0,0.0,[0.],[2621569.36076963]
1060,347850500.0,83680000.0,101324.99999999999,2060.0,0.0,[0.],[2627797.24672759]
1061,347850500.0,83680000.0,101325.0,2061.0,0.0,[0.],[2634033.86275748]
1062,347850500.0,83680000.0,101325.0,2062.0,0.0,[0.],[2640279.20966886]
1063,347850500.0,83680000.0,101325.0,2063.0,0.0,[0.],[2646533.28825853]
1064,347850500.0,83680000.0,101325.0,2064.0,0.0,[0.],[2652796.09931053]
1065,347850500.0,83680000.0,101325.0,2065.0,0.0,[0.],[2659067.64359617]
1066,347850500.0,83680000.0,101325.0,2066.0,0.0,[0.],[2665347.92187405]
1067,347850500.0,83680000.0,101325.0,2067.0,0.0,[0.],[2671636.93489005]
1068,347850500.0,83680000.0,101325.00000000001,2068.0,0.0,[0.],[2677934.6833774]
1069,347850500.0,83680000.0,101324.99999999999,2069.0,0.0,[0.],[2684241.16805663]
1070,347850500.0,83680000.0,101325.0,2070.0,0.0,[0.],[2690556.38963564]
1071,347850500.0,83680000.0,101325.0,2071.0,0.0,[0.],[2696880.34880971]
1072,347850500.0,83680000.0,101325.0,2072.0,0.0,[0.],[2703213.04626149]
1073,347850500.0,83680000.0,101325.0,2073.0,0.0,[0.],[2709554.48266103]
1074,347850500.0,83680000.0,101325.0,2074.0,0.0,[0.],[2715904.65866582]
1075,347850500.0,83680000.0,101324.99999999999,2075.0,0.0,[0.],[2722263.57492076]
1076,347850500.0,83680000.0,101325.00000000001,2076.0,0.0,[0.],[2728631.23205823]
1077,347850500.0,83680000.0,101325.0,2077.0,0.0,[0.],[2735007.63069808]
1078,347850500.0,83680000.0,101324.99999999999,2078.0,0.0,[0.],[2741392.77144764]
1079,347850500.0,83680000.0,101325.0,2079.0,0.0,[0.],[2747786.65490174]
1080,347850500.0,83680000.0,101325.0,2080.0,0.0,[0.],[2754189.28164276]
1081,347850500.0,83680000.0,101325.0,2081.0,0.0,[0.],[2760600.6522406]
1082,347850500.0,83680000.0,101325.00000000001,2082.0,0.0,[0.],[2767020.76725272]
1083,347850500.0,83680000.0,101324.99999999999,2083.0,0.0,[0.],[2773449.62722418]
1084,347850500.0,83680000.0,101324.99999999999,2084.0,0.0,[0.],[2779887.23268759]
1085,347850500.0,83680000.0,101324.99999999999,2085.0,0.0,[0.],[2786333.58416321]
1086,347850500.0,83680000.0,101325.0,2086.0,0.0,[0.],[2792788.68215892]
1087,347850500.0,83680000.0,101325.00000000001,2087.0,0.0,[0.],[2799252.52717023]
1088,347850500.0,83680000.0,101325.0,2088.0,0.0,[0.],[2805725.11968033]
1089,347850500.0,83680000.0,101325.0,2089.0,0.0,[0.],[2812206.46016008]
1090,347850500.0,83680000.0,101324.99999999999,2090.0,0.0,[0.],[2818696.54906806]
1091,347850500.0,83680000.0,101325.00000000001,2091.0,0.0,[0.],[2825195.38685053]
1092,347850500.0,83680000.0,101324.99999999999,2092.0,0.0,[0.],[2831702.97394152]
1093,347850500.0,83680000.0,101325.00000000001,2093.0,0.0,[0.],[2838219.31076277]
1094,347850500.0,83680000.0,101325.0,2094.0,0.0,[0.],[2844744.39772383]
1095,347850500.0,83680000.0,101325.00000000001,2095.0,0.0,[0.],[2851278.235222]
1096,347850500.0,83680000.0,101325.00000000003,2096.0,0.0,[0.],[2857820.82364242]
1097,347850500.0,83680000.0,101325.0,2097.0,0.0,[0.],[2864372.16335801]
1098,347850500.0,83680000.0,101325.0,2098.0,0.0,[0.],[2870932.25472957]
1099,347850500.0,83680000.0,101325.0,2099.0,0.0,[0.],[2877501.09810572]
1100,347850500.0,83680000.0,101325.00000000001,2100.0,0.0,[0.],[2884078.69382296]
1101,347850500.0,83680000.0,101325.0,2101.0,0.0,[0.],[2890665.04220571]
1102,347850500.0,83680000.0,101325.0,2102.0,0.0,[0.],[2897260.14356627]
1103,347850500.0,83680000.0,101325.0,2103.0,0.0,[0.],[2903863.99820486]
1104,347850500.0,83680000.0,101325.00000000001,2104.0,0.0,[0.],[2910476.60640968]
1105,347850500.0,83680000.0,101325.00000000003,2105.0,0.0,[0.],[2917097.96845685]
1106,347850500.0,83680000.0,101324.99999999997,2106.0,0.0,[0.],[2923728.08461049]
1107,347850500.0,83680000.0,101325.0,2107.0,0.0,[0.],[2930366.95512273]
1108,347850500.0,83680000.0,101325.0,2108.0,0.0,[0.],[2937014.58023368]
1109,347850500.0,83680000.0,101325.00000000001,2109.0,0.0,[0.],[2943670.96017151]
1110,347850500.0,83680000.0,101324.99999999999,2110.0,0.0,[0.],[2950336.09515244]
1111,347850500.0,83680000.0,101325.00000000001,2111.0,0.0,[0.],[2957009.98538073]
1112,347850500.0,83680000.0,101325.0,2112.0,0.0,[0.],[2963692.63104875]
1113,347850500.0,83680000.0,101325.0,2113.0,0.0,[0.],[2970384.03233697]
1114,347850500.0,83680000.0,101325.0,2114.0,0.0,[0.],[2977084.18941398]
1115,347850500.0,83680000.0,101325.0,2115.0,0.0,[0.],[2983793.10243649]
1116,347850500.0,83680000.0,101325.0,2116.0,0.0,[0.],[2990510.7715494]
1117,347850500.0,83680000.0,101325.00000000001,2117.0,0.0,[0.],[2997237.19688575]
1118,347850500.0,83680000.0,101325.00000000003,2118.0,0.0,[0.],[3003972.37856679]
1119,347850500.0,83680000.0,101325.00000000001,2119.0,0.0,[0.],[3010716.31670198]
1120,347850500.0,83680000.0,101324.99999999999,2120.0,0.0,[0.],[3017469.011389]
1121,347850500.0,83680000.0,101325.0,2121.0,0.0,[0.],[3024230.46271378]
1122,347850500.0,83680000.0,101325.00000000001,2122.0,0.0,[0.],[3031000.67075051]
1123,347850500.0,83680000.0,101325.00000000001,2123.0,0.0,[0.],[3037779.63556165]
1124,347850500.0,83680000.0,101325.0,2124.0,0.0,[0.],[3044567.35719798]
1125,347850500.0,83680000.0,101325.0,2125.0,0.0,[0.],[3051363.83569858]
1126,347850500.0,83680000.0,101325.0,2126.0,0.0,[0.],[3058169.07109087]
1127,347850500.0,83680000.0,101325.0,2127.0,0.0,[0.],[3064983.06339062]
1128,347850500.0,83680000.0,101325.00000000001,2128.0,0.0,[0.],[3071805.81260197]
1129,347850500.0,83680000.0,101325.0,2129.0,0.0,[0.],[3078637.31871745]
1130,347850500.0,83680000.0,101325.00000000001,2130.0,0.0,[0.],[3085477.58171799]
1131,347850500.0,83680000.0,101325.0,2131.0,0.0,[0.],[3092326.60157295]
1132,347850500.0,83680000.0,101325.00000000001,2132.0,0.0,[0.],[3099184.37824012]
1133,347850500.0,83680000.0,101324.99999999999,2133.0,0.0,[0.],[3106050.91166576]
1134,347850500.0,83680000.0,101325.0,2134.0,0.0,[0.],[3112926.20178459]
1135,347850500.0,83680000.0,101325.0,2135.0,0.0,[0.],[3119810.24851986]
1136,347850500.0,83680000.0,101325.00000000001,2136.0,0.0,[0.],[3126703.05178329]
1137,347850500.0,83680000.0,101325.0,2137.0,0.0,[0.],[3133604.61147516]
1138,347850500.0,83680000.0,101325.00000000001,2138.0,0.0,[0.],[3140514.92748428]
1139,347850500.0,83680000.0,101325.00000000001,2139.0,0.0,[0.],[3147433.99968804]
1140,347850500.0,83680000.0,101325.00000000001,2140.0,0.0,[0.],[3154361.82795241]
1141,347850500.0,83680000.0,101325.0,2141.0,0.0,[0.],[3161298.41213195]
1142,347850500.0,83680000.0,101325.00000000001,2142.0,0.0,[0.],[3168243.75206986]
1143,347850500.0,83680000.0,101324.99999999999,2143.0,0.0,[0.],[3175197.84759796]
1144,347850500.0,83680000.0,101325.0,2144.0,0.0,[0.],[3182160.69853675]
1145,347850500.0,83680000.0,101324.99999999999,2145.0,0.0,[0.],[3189132.30469537]
1146,347850500.0,83680000.0,101325.00000000001,2146.0,0.0,[0.],[3196112.66587168]
1147,347850500.0,83680000.0,101324.99999999997,2147.0,0.0,[0.],[3203101.78185223]
1148,347850500.0,83680000.0,101324.99999999999,2148.0,0.0,[0.],[3210099.65241232]
1149,347850500.0,83680000.0,101325.0,2149.0,0.0,[0.],[3217106.27731596]
1150,347850500.0,83680000.0,101325.00000000001,2150.0,0.0,[0.],[3224121.65631597]
1151,347850500.0,83680000.0,101325.00000000001,2151.0,0.0,[0.],[3231145.78915392]
1152,347850500.0,83680000.0,101324.99999999999,2152.0,0.0,[0.],[3238178.67556018]
1153,347850500.0,83680000.0,101325.0,2153.0,0.0,[0.],[3245220.31525395]
1154,347850500.0,83680000.0,101325.00000000001,2154.0,0.0,[0.],[3252270.70794326]
1155,347850500.0,83680000.0,101325.00000000001,2155.0,0.0,[0.],[3259329.85332499]
1156,347850500.0,83680000.0,101325.0,2156.0,0.0,[0.],[3266397.7510849]
1157,347850500.0,83680000.0,101325.0,2157.0,0.0,[0.],[3273474.40089763]
1158,347850500.0,83680000.0,101324.99999999999,2158.0,0.0,[0.],[3280559.80242673]
1159,347850500.0,83680000.0,101325.0,2159.0,0.0,[0.],[3287653.95532468]
1160,347850500.0,83680000.0,101325.00000000001,2160.0,0.0,[0.],[3294756.85923289]
1161,347850500.0,83680000.0,101325.0,2161.0,0.0,[0.],[3301868.51378176]
1162,347850500.0,83680000.0,101324.99999999999,2162.0,0.0,[0.],[3308988.91859064]
1163,347850500.0,83680000.0,101325.00000000001,2163.0,0.0,[0.],[3316118.0732679]
1164,347850500.0,83680000.0,101325.00000000001,2164.0,0.0,[0.],[3323255.9774109]
1165,347850500.0,83680000.0,101325.00000000001,2165.0,0.0,[0.],[3330402.63060605]
1166,347850500.0,83680000.0,101325.0,2166.0,0.0,[0.],[3337558.03242881]
1167,347850500.0,83680000.0,101324.99999999999,2167.0,0.0,[0.],[3344722.18244371]
1168,347850500.0,83680000.0,101325.00000000001,2168.0,0.0,[0.],[3351895.08020436]
1169,347850500.0,83680000.0,101325.00000000001,2169.0,0.0,[0.],[3359076.7252535]
1170,347850500.0,83680000.0,101324.99999999999,2170.0,0.0,[0.],[3366267.11712295]
1171,347850500.0,83680000.0,101325.0,2171.0,0.0,[0.],[3373466.25533372]
1172,347850500.0,83680000.0,101325.0,2172.0,0.0,[0.],[3380674.13939593]
1173,347850500.0,83680000.0,101325.0,2173.0,0.0,[0.],[3387890.76880893]
1174,347850500.0,83680000.0,101325.00000000001,2174.0,0.0,[0.],[3395116.14306123]
1175,347850500.0,83680000.0,101325.00000000001,2175.0,0.0,[0.],[3402350.26163056]
1176,347850500.0,83680000.0,101325.0,2176.0,0.0,[0.],[3409593.12398388]
1177,347850500.0,83680000.0,101325.00000000001,2177.0,0.0,[0.],[3416844.72957742]
1178,347850500.0,83680000.0,101325.00000000001,2178.0,0.0,[0.],[3424105.07785666]
1179,347850500.0,83680000.0,101325.0,2179.0,0.0,[0.],[3431374.16825635]
1180,347850500.0,83680000.0,101324.99999999999,2180.0,0.0,[0.],[3438652.00020059]
1181,347850500.0,83680000.0,101324.99999999999,2181.0,0.0,[0.],[3445938.57310275]
1182,347850500.0,83680000.0,101324.99999999999,2182.0,0.0,[0.],[3453233.88636558]
1183,347850500.0,83680000.0,101325.0,2183.0,0.0,[0.],[3460537.93938116]
1184,347850500.0,83680000.0,101325.0,2184.0,0.0,[0.],[3467850.73153097]
1185,347850500.0,83680000.0,101325.0,2185.0,0.0,[0.],[3475172.26218587]
1186,347850500.0,83680000.0,101325.0,2186.0,0.0,[0.],[3482502.53070613]
1187,347850500.0,83680000.0,101325.00000000001,2187.0,0.0,[0.],[3489841.53644146]
1188,347850500.0,83680000.0,101325.00000000001,2188.0,0.0,[0.],[3497189.27873101]
1189,347850500.0,83680000.0,101325.0,2189.0,0.0,[0.],[3504545.7569034]
1190,347850500.0,83680000.0,101325.0,2190.0,0.0,[0.],[3511910.97027674]
1191,347850500.0,83680000.0,101325.00000000001,2191.0,0.0,[0.],[3519284.91815862]
1192,347850500.0,83680000.0,101325.0,2192.0,0.0,[0.],[3526667.59984619]
1193,347850500.0,83680000.0,101325.0,2193.0,0.0,[0.],[3534059.01462609]
1194,347850500.0,83680000.0,101324.99999999999,2194.0,0.0,[0.],[3541459.16177455]
1195,347850500.0,83680000.0,101325.00000000001,2195.0,0.0,[0.],[3548868.04055737]
1196,347850500.0,83680000.0,101325.00000000001,2196.0,0.0,[0.],[3556285.65022994]
1197,347850500.0,83680000.0,101325.0,2197.0,0.0,[0.],[3563711.99003725]
1198,347850500.0,83680000.0,101325.0,2198.0,0.0,[0.],[3571147.05921393]
1199,347850500.0,83680000.0,101324.99999999999,2199.0,0.0,[0.],[3578590.85698426]
1200,347850500.0,83680000.0,101325.00000000001,2200.0,0.0,[0.],[3586043.38256217]
1201,347850500.0,83680000.0,101325.0,2201.0,0.0,[0.],[3593504.63515129]
1202,347850500.0,83680000.0,101325.0,2202.0,0.0,[0.],[3600974.61394493]
1203,347850500.0,83680000.0,101325.0,2203.0,0.0,[0.],[3608453.31812614]
1204,347850500.0,83680000.0,101325.00000000001,2204.0,0.0,[0.],[3615940.7468677]
1205,347850500.0,83680000.0,101324.99999999999,2205.0,0.0,[0.],[3623436.89933213]
1206,347850500.0,83680000.0,101325.00000000003,2206.0,0.0,[0.],[3630941.77467174]
1207,347850500.0,83680000.0,101325.0,2207.0,0.0,[0.],[3638455.37202863]
1208,347850500.0,83680000.0,101324.99999999999,2208.0,0.0,[0.],[3645977.6905347]
1209,347850500.0,83680000.0,101325.0,2209.0,0.0,[0.],[3653508.72931167]
1210,347850500.0,83680000.0,101325.0,2210.0,0.0,[0.],[3661048.48747113]
1211,347850500.0,83680000.0,101325.0,2211.0,0.0,[0.],[3668596.96411452]
1212,347850500.0,83680000.0,101324.99999999999,2212.0,0.0,[0.],[3676154.15833316]
1213,347850500.0,83680000.0,101325.00000000001,2213.0,0.0,[0.],[3683720.06920825]
1214,347850500.0,83680000.0,101325.0,2214.0,0.0,[0.],[3691294.69581094]
1215,347850500.0,83680000.0,101325.00000000001,2215.0,0.0,[0.],[3698878.0372023]
1216,347850500.0,83680000.0,101325.0,2216.0,0.0,[0.],[3706470.09243334]
1217,347850500.0,83680000.0,101325.0,2217.0,0.0,[0.],[3714070.86054507]
1218,347850500.0,83680000.0,101325.0,2218.0,0.0,[0.],[3721680.34056846]
1219,347850500.0,83680000.0,101325.0,2219.0,0.0,[0.],[3729298.5315245]
1220,347850500.0,83680000.0,101325.0,2220.0,0.0,[0.],[3736925.43242421]
1221,347850500.0,83680000.0,101325.00000000001,2221.0,0.0,[0.],[3744561.04226864]
1222,347850500.0,83680000.0,101325.0,2222.0,0.0,[0.],[3752205.3600489]
1223,347850500.0,83680000.0,101325.0,2223.0,0.0,[0.],[3759858.3847462]
1224,347850500.0,83680000.0,101325.00000000001,2224.0,0.0,[0.],[3767520.11533182]
1225,347850500.0,83680000.0,101325.0,2225.0,0.0,[0.],[3775190.55076716]
1226,347850500.0,83680000.0,101324.99999999999,2226.0,0.0,[0.],[3782869.69000378]
1227,347850500.0,83680000.0,101325.0,2227.0,0.0,[0.],[3790557.53198335]
1228,347850500.0,83680000.0,101325.0,2228.0,0.0,[0.],[3798254.07563773]
1229,347850500.0,83680000.0,101325.00000000003,2229.0,0.0,[0.],[3805959.31988897]
1230,347850500.0,83680000.0,101325.0,2230.0,0.0,[0.],[3813673.26364932]
1231,347850500.0,83680000.0,101325.0,2231.0,0.0,[0.],[3821395.90582124]
1232,347850500.0,83680000.0,101325.00000000001,2232.0,0.0,[0.],[3829127.24529744]
1233,347850500.0,83680000.0,101325.0,2233.0,0.0,[0.],[3836867.28096089]
1234,347850500.0,83680000.0,101325.0,2234.0,0.0,[0.],[3844616.01168484]
1235,347850500.0,83680000.0,101325.00000000001,2235.0,0.0,[0.],[3852373.43633281]
1236,347850500.0,83680000.0,101325.00000000001,2236.0,0.0,[0.],[3860139.55375867]
1237,347850500.0,83680000.0,101325.00000000001,2237.0,0.0,[0.],[3867914.36280659]
1238,347850500.0,83680000.0,101325.00000000001,2238.0,0.0,[0.],[3875697.86231109]
1239,347850500.0,83680000.0,101324.99999999999,2239.0,0.0,[0.],[3883490.05109707]
1240,347850500.0,83680000.0,101325.0,2240.0,0.0,[0.],[3891290.92797979]
1241,347850500.0,83680000.0,101324.99999999999,2241.0,0.0,[0.],[3899100.49176495]
1242,347850500.0,83680000.0,101325.00000000003,2242.0,0.0,[0.],[3906918.74124863]
1243,347850500.0,83680000.0,101325.00000000001,2243.0,0.0,[0.],[3914745.67521735]
1244,347850500.0,83680000.0,101325.0,2244.0,0.0,[0.],[3922581.29244812]
1245,347850500.0,83680000.0,101325.00000000001,2245.0,0.0,[0.],[3930425.59170839]
1246,347850500.0,83680000.0,101325.00000000001,2246.0,0.0,[0.],[3938278.5717561]
1247,347850500.0,83680000.0,101325.00000000003,2247.0,0.0,[0.],[3946140.23133972]
1248,347850500.0,83680000.0,101325.0,2248.0,0.0,[0.],[3954010.56919823]
1249,347850500.0,83680000.0,101324.99999999999,2249.0,0.0,[0.],[3961889.58406115]
1250,347850500.0,83680000.0,101325.0,2250.0,0.0,[0.],[3969777.27464857]
1251,347850500.0,83680000.0,101325.0,2251.0,0.0,[0.],[3977673.63967118]
1252,347850500.0,83680000.0,101325.00000000001,2252.0,0.0,[0.],[3985578.67783022]
1253,347850500.0,83680000.0,101325.0,2253.0,0.0,[0.],[3993492.38781758]
1254,347850500.0,83680000.0,101324.99999999999,2254.0,0.0,[0.],[4001414.76831578]
1255,347850500.0,83680000.0,101325.00000000001,2255.0,0.0,[0.],[4009345.81799798]
1256,347850500.0,83680000.0,101325.0,2256.0,0.0,[0.],[4017285.53552802]
1257,347850500.0,83680000.0,101325.0,2257.0,0.0,[0.],[4025233.91956041]
1258,347850500.0,83680000.0,101325.0,2258.0,0.0,[0.],[4033190.96874038]
1259,347850500.0,83680000.0,101325.0,2259.0,0.0,[0.],[4041156.68170387]
1260,347850500.0,83680000.0,101325.00000000001,2260.0,0.0,[0.],[4049131.05707758]
1261,347850500.0,83680000.0,101325.0,2261.0,0.0,[0.],[4057114.09347893]
1262,347850500.0,83680000.0,101324.99999999999,2262.0,0.0,[0.],[4065105.78951616]
1263,347850500.0,83680000.0,101324.99999999999,2263.0,0.0,[0.],[4073106.14378827]
1264,347850500.0,83680000.0,101325.0,2264.0,0.0,[0.],[4081115.15488508]
1265,347850500.0,83680000.0,101325.0,2265.0,0.0,[0.],[4089132.82138725]
1266,347850500.0,83680000.0,101325.0,2266.0,0.0,[0.],[4097159.14186626]
1267,347850500.0,83680000.0,101325.0,2267.0,0.0,[0.],[4105194.11488448]
1268,347850500.0,83680000.0,101325.00000000001,2268.0,0.0,[0.],[4113237.73899516]
1269,347850500.0,83680000.0,101325.0,2269.0,0.0,[0.],[4121290.01274241]
1270,347850500.0,83680000.0,101325.00000000001,2270.0,0.0,[0.],[4129350.93466131]
1271,347850500.0,83680000.0,101325.0,2271.0,0.0,[0.],[4137420.50327785]
1272,347850500.0,83680000.0,101325.00000000001,2272.0,0.0,[0.],[4145498.71710897]
1273,347850500.0,83680000.0,101325.0,2273.0,0.0,[0.],[4153585.57466257]
1274,347850500.0,83680000.0,101325.00000000001,2274.0,0.0,[0.],[4161681.07443756]
1275,347850500.0,83680000.0,101325.0,2275.0,0.0,[0.],[4169785.21492386]
1276,347850500.0,83680000.0,101325.0,2276.0,0.0,[0.],[4177897.99460237]
1277,347850500.0,83680000.0,101324.99999999999,2277.0,0.0,[0.],[4186019.41194507]
1278,347850500.0,83680000.0,101325.0,2278.0,0.0,[0.],[4194149.46541499]
1279,347850500.0,83680000.0,101325.00000000001,2279.0,0.0,[0.],[4202288.15346623]
1280,347850500.0,83680000.0,101324.99999999999,2280.0,0.0,[0.],[4210435.47454398]
1281,347850500.0,83680000.0,101324.99999999999,2281.0,0.0,[0.],[4218591.42708454]
1282,347850500.0,83680000.0,101325.0,2282.0,0.0,[0.],[4226756.00951535]
1283,347850500.0,83680000.0,101325.00000000001,2283.0,0.0,[0.],[4234929.220255]
1284,347850500.0,83680000.0,101325.0,2284.0,0.0,[0.],[4243111.05771321]
1285,347850500.0,83680000.0,101325.0,2285.0,0.0,[0.],[4251301.52029092]
1286,347850500.0,83680000.0,101324.99999999997,2286.0,0.0,[0.],[4259500.60638024]
1287,347850500.0,83680000.0,101325.0,2287.0,0.0,[0.],[4267708.31436452]
1288,347850500.0,83680000.0,101325.00000000001,2288.0,0.0,[0.],[4275924.64261832]
1289,347850500.0,83680000.0,101325.00000000001,2289.0,0.0,[0.],[4284149.58950747]
1290,347850500.0,83680000.0,101325.0,2290.0,0.0,[0.],[4292383.15338905]
1291,347850500.0,83680000.0,101325.0,2291.0,0.0,[0.],[4300625.33261145]
